N,P,Strategy,Time
2000000,4,3,2.181053e-03
2000000,4,3,2.178907e-03
2000000,4,3,2.503157e-03
2000000,4,3,2.180815e-03
4000000,4,3,4.342079e-03
4000000,4,3,4.346132e-03
4000000,4,3,4.343033e-03
4000000,4,3,4.332066e-03
4000000,4,3,4.325151e-03
4000000,4,3,4.348040e-03
4000000,4,3,4.358053e-03
4000000,4,3,4.330873e-03
4000000,4,3,4.487991e-03
4000000,4,3,4.331827e-03
8000000,4,3,8.605003e-03
8000000,4,3,8.619070e-03
8000000,4,3,8.604050e-03
8000000,4,3,8.612871e-03
8000000,4,3,8.599997e-03
8000000,4,3,8.598089e-03
8000000,4,3,8.600950e-03
8000000,4,3,8.630037e-03
8000000,4,3,8.613825e-03
8000000,4,3,8.599997e-03
16000000,4,3,1.721716e-02
16000000,4,3,1.718307e-02
16000000,4,3,1.717496e-02
16000000,4,3,1.719308e-02
16000000,4,3,1.719284e-02
16000000,4,3,1.719999e-02
16000000,4,3,1.718616e-02
16000000,4,3,1.720214e-02
16000000,4,3,1.721692e-02
16000000,4,3,1.719308e-02
10000000,4,3,1.074290e-02
10000000,4,3,1.074195e-02
10000000,4,3,1.073909e-02
10000000,4,3,1.075602e-02
10000000,4,3,1.096797e-02
10000000,4,3,1.076484e-02
10000000,4,3,1.073217e-02
10000000,4,3,1.076603e-02
10000000,4,3,1.074195e-02
10000000,4,3,1.074886e-02
20000000,4,3,2.145982e-02
20000000,4,3,2.144313e-02
20000000,4,3,2.147412e-02
20000000,4,3,2.146411e-02
20000000,4,3,2.147007e-02
20000000,4,3,2.150798e-02
20000000,4,3,2.145505e-02
20000000,4,3,2.148819e-02
20000000,4,3,2.145004e-02
20000000,4,3,2.148199e-02
40000000,4,3,4.286504e-02
40000000,4,3,4.277396e-02
40000000,4,3,4.277396e-02
40000000,4,3,4.278898e-02
40000000,4,3,4.277802e-02
40000000,4,3,4.277515e-02
40000000,4,3,4.280996e-02
40000000,4,3,4.276800e-02
40000000,4,3,4.278088e-02
40000000,4,3,4.277587e-02
80000000,4,3,8.551598e-02
80000000,4,3,8.596087e-02
80000000,4,3,8.547807e-02
80000000,4,3,8.551383e-02
80000000,4,3,8.545017e-02
80000000,4,3,8.549500e-02
80000000,4,3,8.556390e-02
80000000,4,3,8.552504e-02
80000000,4,3,8.566785e-02
80000000,4,3,8.548498e-02
160000000,4,3,1.713140e-01
160000000,4,3,1.710322e-01
160000000,4,3,1.713531e-01
160000000,4,3,1.708951e-01
160000000,4,3,1.712670e-01
160000000,4,3,1.710970e-01
100,8,3,4.982948e-05
100,8,3,4.386902e-05
100,8,3,5.102158e-05
100,8,3,5.006790e-05
100,8,3,5.292892e-05
100,8,3,4.386902e-05
100,8,3,5.316734e-05
100,8,3,5.102158e-05
100,8,3,5.197525e-05
100,8,3,5.102158e-05
200,8,3,5.507469e-05
200,8,3,5.078316e-05
200,8,3,5.102158e-05
200,8,3,4.291534e-05
200,8,3,4.386902e-05
200,8,3,5.197525e-05
200,8,3,5.507469e-05
200,8,3,5.698204e-05
200,8,3,5.412102e-05
200,8,3,4.410744e-05
400,8,3,4.601479e-05
400,8,3,5.698204e-05
400,8,3,4.410744e-05
400,8,3,5.698204e-05
400,8,3,5.388260e-05
400,8,3,5.602837e-05
400,8,3,5.388260e-05
400,8,3,4.410744e-05
400,8,3,4.005432e-05
400,8,3,4.291534e-05
800,8,3,4.291534e-05
800,8,3,4.005432e-05
800,8,3,4.506111e-05
800,8,3,4.601479e-05
800,8,3,4.506111e-05
800,8,3,4.696846e-05
800,8,3,4.100800e-05
800,8,3,4.601479e-05
800,8,3,4.482269e-05
800,8,3,4.482269e-05
1600,8,3,4.720688e-05
1600,8,3,4.696846e-05
1600,8,3,4.386902e-05
1600,8,3,4.696846e-05
1600,8,3,4.100800e-05
1600,8,3,4.696846e-05
1600,8,3,4.696846e-05
1600,8,3,4.696846e-05
1600,8,3,4.506111e-05
1600,8,3,4.696846e-05
1000,8,3,4.386902e-05
1000,8,3,4.601479e-05
1000,8,3,4.100800e-05
1000,8,3,4.100800e-05
1000,8,3,4.410744e-05
1000,8,3,4.315376e-05
1000,8,3,4.506111e-05
1000,8,3,4.696846e-05
1000,8,3,4.410744e-05
1000,8,3,4.601479e-05
2000,8,3,4.816055e-05
2000,8,3,4.911423e-05
2000,8,3,4.696846e-05
2000,8,3,4.506111e-05
2000,8,3,6.103516e-05
2000,8,3,4.005432e-05
2000,8,3,5.006790e-05
2000,8,3,4.696846e-05
2000,8,3,4.506111e-05
2000,8,3,4.196167e-05
4000,8,3,4.792213e-05
4000,8,3,4.196167e-05
4000,8,3,4.601479e-05
4000,8,3,4.816055e-05
4000,8,3,4.482269e-05
4000,8,3,4.601479e-05
4000,8,3,4.696846e-05
4000,8,3,4.792213e-05
4000,8,3,4.696846e-05
4000,8,3,4.887581e-05
8000,8,3,4.696846e-05
8000,8,3,4.911423e-05
8000,8,3,4.720688e-05
8000,8,3,4.816055e-05
8000,8,3,4.601479e-05
8000,8,3,5.006790e-05
8000,8,3,4.887581e-05
8000,8,3,4.315376e-05
8000,8,3,4.315376e-05
8000,8,3,4.792213e-05
16000,8,3,5.483627e-05
16000,8,3,5.292892e-05
16000,8,3,5.412102e-05
16000,8,3,6.008148e-05
16000,8,3,5.292892e-05
16000,8,3,5.006790e-05
16000,8,3,5.316734e-05
16000,8,3,5.507469e-05
16000,8,3,5.698204e-05
16000,8,3,5.507469e-05
10000,8,3,1.680851e-04
10000,8,3,4.386902e-05
10000,8,3,5.102158e-05
10000,8,3,4.506111e-05
10000,8,3,4.911423e-05
10000,8,3,4.482269e-05
10000,8,3,4.911423e-05
10000,8,3,5.102158e-05
10000,8,3,4.911423e-05
10000,8,3,4.792213e-05
20000,8,3,5.602837e-05
20000,8,3,5.197525e-05
20000,8,3,5.221367e-05
20000,8,3,5.197525e-05
20000,8,3,5.507469e-05
20000,8,3,5.507469e-05
20000,8,3,5.412102e-05
20000,8,3,5.292892e-05
20000,8,3,5.388260e-05
20000,8,3,5.316734e-05
40000,8,3,6.318092e-05
40000,8,3,6.389618e-05
40000,8,3,6.008148e-05
40000,8,3,6.103516e-05
40000,8,3,6.103516e-05
40000,8,3,6.008148e-05
40000,8,3,6.389618e-05
40000,8,3,6.198883e-05
40000,8,3,6.294250e-05
40000,8,3,6.318092e-05
80000,8,3,8.296967e-05
80000,8,3,8.487701e-05
80000,8,3,8.201599e-05
80000,8,3,8.392334e-05
80000,8,3,8.201599e-05
80000,8,3,8.296967e-05
80000,8,3,8.320808e-05
80000,8,3,1.008511e-04
80000,8,3,8.392334e-05
80000,8,3,8.201599e-05
160000,8,3,1.280308e-04
160000,8,3,1.230240e-04
160000,8,3,1.230240e-04
160000,8,3,1.239777e-04
160000,8,3,1.261234e-04
160000,8,3,1.249313e-04
160000,8,3,1.239777e-04
160000,8,3,1.280308e-04
160000,8,3,1.242161e-04
160000,8,3,1.289845e-04
100000,8,3,9.202957e-05
100000,8,3,9.608269e-05
100000,8,3,9.107590e-05
100000,8,3,9.179115e-05
100000,8,3,9.393692e-05
100000,8,3,9.202957e-05
100000,8,3,9.202957e-05
100000,8,3,9.298325e-05
100000,8,3,9.322166e-05
100000,8,3,9.012222e-05
200000,8,3,1.461506e-04
200000,8,3,1.590252e-04
200000,8,3,1.440048e-04
200000,8,3,1.430511e-04
200000,8,3,1.471043e-04
200000,8,3,1.461506e-04
200000,8,3,1.471043e-04
200000,8,3,1.478195e-04
200000,8,3,1.471043e-04
200000,8,3,1.461506e-04
400000,8,3,2.541542e-04
400000,8,3,2.539158e-04
400000,8,3,2.558231e-04
400000,8,3,2.520084e-04
400000,8,3,2.532005e-04
400000,8,3,2.539158e-04
400000,8,3,2.551079e-04
400000,8,3,2.579689e-04
400000,8,3,2.520084e-04
400000,8,3,2.529621e-04
800000,8,3,4.658699e-04
800000,8,3,4.699230e-04
800000,8,3,4.680157e-04
800000,8,3,4.649162e-04
800000,8,3,4.658699e-04
800000,8,3,4.658699e-04
800000,8,3,4.670620e-04
800000,8,3,4.749298e-04
800000,8,3,4.670620e-04
800000,8,3,4.680157e-04
1600000,8,3,8.940697e-04
1600000,8,3,8.981228e-04
1600000,8,3,8.940697e-04
1600000,8,3,8.978844e-04
1600000,8,3,9.031296e-04
1600000,8,3,8.928776e-04
1600000,8,3,8.959770e-04
1600000,8,3,8.940697e-04
1600000,8,3,8.978844e-04
1600000,8,3,8.931160e-04
1000000,8,3,5.760193e-04
1000000,8,3,5.748272e-04
1000000,8,3,5.779266e-04
1000000,8,3,5.760193e-04
1000000,8,3,5.710125e-04
1000000,8,3,5.738735e-04
1000000,8,3,5.829334e-04
1000000,8,3,5.741119e-04
1000000,8,3,5.760193e-04
1000000,8,3,5.760193e-04
2000000,8,3,1.111984e-03
2000000,8,3,1.108885e-03
2000000,8,3,1.106977e-03
2000000,8,3,1.109123e-03
2000000,8,3,1.112938e-03
2000000,8,3,1.106977e-03
2000000,8,3,1.111031e-03
2000000,8,3,1.111984e-03
2000000,8,3,1.115084e-03
2000000,8,3,1.108885e-03
4000000,8,3,2.187014e-03
4000000,8,3,2.181053e-03
4000000,8,3,2.187014e-03
4000000,8,3,2.185106e-03
4000000,8,3,2.182007e-03
4000000,8,3,2.187967e-03
4000000,8,3,2.184868e-03
4000000,8,3,2.194166e-03
4000000,8,3,2.187967e-03
4000000,8,3,2.192974e-03
8000000,8,3,4.343987e-03
8000000,8,3,4.339933e-03
8000000,8,3,4.355192e-03
8000000,8,3,4.338980e-03
8000000,8,3,4.356861e-03
8000000,8,3,4.342079e-03
8000000,8,3,4.354954e-03
8000000,8,3,4.359007e-03
8000000,8,3,4.338026e-03
8000000,8,3,4.340172e-03
16000000,8,3,8.620024e-03
16000000,8,3,8.615017e-03
16000000,8,3,8.651018e-03
16000000,8,3,8.620024e-03
16000000,8,3,8.614063e-03
16000000,8,3,8.615971e-03
16000000,8,3,8.848190e-03
16000000,8,3,8.621216e-03
16000000,8,3,8.616924e-03
16000000,8,3,8.647919e-03
10000000,8,3,5.417109e-03
10000000,8,3,5.409956e-03
10000000,8,3,5.412102e-03
10000000,8,3,5.416155e-03
10000000,8,3,5.418062e-03
10000000,8,3,5.419016e-03
10000000,8,3,5.407095e-03
10000000,8,3,5.524158e-03
10000000,8,3,5.537987e-03
10000000,8,3,5.423069e-03
20000000,8,3,1.098490e-02
20000000,8,3,1.077104e-02
20000000,8,3,1.079297e-02
20000000,8,3,1.075697e-02
20000000,8,3,1.076293e-02
20000000,8,3,1.075697e-02
20000000,8,3,1.074505e-02
20000000,8,3,1.077700e-02
20000000,8,3,1.076007e-02
20000000,8,3,1.078987e-02
40000000,8,3,2.145195e-02
40000000,8,3,2.149916e-02
40000000,8,3,2.147698e-02
40000000,8,3,2.147484e-02
40000000,8,3,2.148819e-02
40000000,8,3,2.150512e-02
40000000,8,3,2.149177e-02
40000000,8,3,2.152586e-02
40000000,8,3,2.158022e-02
40000000,8,3,2.147388e-02
80000000,8,3,4.284191e-02
80000000,8,3,4.387689e-02
80000000,8,3,4.280806e-02
80000000,8,3,4.281998e-02
80000000,8,3,4.290700e-02
80000000,8,3,4.289699e-02
80000000,8,3,4.282308e-02
80000000,8,3,4.279804e-02
